mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.011485147476196288,0.0014754157191757707,0.0005090713500976562,1.8517865289577954e-05,squared_error,10,16,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 16}",-0.010866821584852434,-0.010607720015272748,-0.012058436404467255,-0.011196549438779622,-0.012893337787604254,-0.011524573046195263,0.0008413540223784838,32,-0.0084240240811842,-0.00797830318940849,-0.00807723151470886,-0.007851747547933732,-0.008044083439932575,-0.00807507795463357,0.0001907723893745219
0.012643241882324218,0.0046037854618317465,0.0007448673248291015,0.00030490410155833715,squared_error,10,32,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 32}",-0.010929388043230778,-0.011006923774413924,-0.011296461484606505,-0.010200652910142747,-0.011225624579753742,-0.010931810158429537,0.0003897528312998625,25,-0.008712328144778842,-0.00870664426685636,-0.00859249357459687,-0.00858794151093642,-0.008617228078749994,-0.008643327115183697,5.495994448746354e-05
0.021334409713745117,0.004857169438420739,0.0007219314575195312,0.0002751385111730336,squared_error,15,4,"{'criterion': 'squared_error', 'max_depth': 15, 'min_samples_leaf': 4}",-0.016799957272307098,-0.013575378207329805,-0.015089228585580417,-0.014691375000196604,-0.017739198086135194,-0.015579027430309821,0.0014966259983777575,56,-0.004224013939575584,-0.004667684736211729,-0.004304291760124419,-0.004182856133269442,-0.004365066934207963,-0.004348782700677827,0.00017148877388305898
0.01613469123840332,0.001191421600158267,0.0008587837219238281,0.0003855074930762571,squared_error,15,8,"{'criterion': 'squared_error', 'max_depth': 15, 'min_samples_leaf': 8}",-0.013899633861714474,-0.01223887783288286,-0.013545612037027865,-0.012741284398449454,-0.01578157403453654,-0.013641396432922236,0.0012193015611108493,50,-0.006302692305280702,-0.0063226853487972365,-0.006352618535106597,-0.0060705484719647575,-0.006022129830254581,-0.006214134898280774,0.00013877055903925158
0.014067459106445312,0.0016542058078556493,0.0009530067443847656,0.0005724960101629041,squared_error,15,16,"{'criterion': 'squared_error', 'max_depth': 15, 'min_samples_leaf': 16}",-0.01164967637183711,-0.010939711078468415,-0.012673730444408985,-0.011308601348188771,-0.012863565119759144,-0.011887056872532484,0.0007564189335117998,36,-0.00778199555154719,-0.0076825333325792585,-0.007686483245591324,-0.007679484637719442,-0.007589239123804913,-0.007683947178248425,6.1010562934832796e-05
0.011229228973388673,0.0015853132744468273,0.0006955146789550781,0.0002766836013095781,squared_error,15,32,"{'criterion': 'squared_error', 'max_depth': 15, 'min_samples_leaf': 32}",-0.010948487751332796,-0.011049394720819452,-0.011244825399025068,-0.010213077147814163,-0.011223472322924269,-0.01093585146838315,0.00037779494704874984,27,-0.008682043222682293,-0.00867839269302436,-0.008547765968382307,-0.00857026484424447,-0.008536115070532311,-0.00860291635977315,6.407470124161486e-05
0.018544483184814452,0.002018703213643884,0.0005746841430664063,1.3454583807791442e-05,squared_error,,4,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4}",-0.01708339404818594,-0.0144242571207483,-0.016347635348072567,-0.015481415895124718,-0.019133267459183676,-0.01649399397426304,0.0015902014232136979,58,-0.0033875070833333334,-0.0038457476785714283,-0.003557081726190476,-0.0034335207738095236,-0.0034741582738095234,-0.0035396031071428568,0.00016291082766540398
0.015571165084838866,0.001461882094772487,0.0009650230407714844,0.00035457409088109337,squared_error,,8,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 8}",-0.014082457975500937,-0.012355193497622131,-0.013676768803984789,-0.012812349773755637,-0.015975132857222105,-0.013780380581617119,0.0012559590417675352,52,-0.0059190698695054935,-0.006185929570915196,-0.0061866845865939605,-0.0059907464079670325,-0.005783228562409812,-0.006013131799478299,0.00015632267306252333
0.01706104278564453,0.003966554936161052,0.0007974147796630859,0.00030545358381569047,squared_error,,16,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 16}",-0.011658158502511704,-0.010939711078468415,-0.012703913179588919,-0.011333062811555649,-0.01286525516089598,-0.011900020146604132,0.0007589537301164706,38,-0.007771375335853543,-0.0076825333325792585,-0.007663902448271626,-0.0076699315571266,-0.0075758046121011825,-0.007672709457186441,6.214063610335999e-05
0.012212753295898438,0.001753775511805715,0.0009544849395751953,0.0003449113043027522,squared_error,,32,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 32}",-0.010948487751332796,-0.011049394720819452,-0.011244825399025068,-0.010213077147814163,-0.011223472322924269,-0.01093585146838315,0.00037779494704874984,27,-0.008682043222682293,-0.00867839269302436,-0.008547765968382307,-0.00857026484424447,-0.008536115070532311,-0.00860291635977315,6.407470124161486e-05
